username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;17.10.18 01:43;7226;41160;I will be interviewed tonight by Trish Regan on @FoxBusiness at 8:00 P.M., right after the great Lou Dobbs!;;#NAME?;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052344365442588673
realDonaldTrump;16.10.18 20:50;23883;89429;WOW, John James is making headway in Michigan. We are bringing jobs back to the State, and the People of Michigan appreciate it. Debbie Stabenow has been no help, if anything, a major hindrance. John James is a star, I hope the voters see it. Polls are tightening!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052270676982333442
realDonaldTrump;16.10.18 20:40;8989;40781;...during the call, and told me that he has already started, and will rapidly expand, a full and complete investigation into this matter. Answers will be forthcoming shortly.;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052268013876064256
realDonaldTrump;16.10.18 20:40;12133;48504;Just spoke with the Crown Prince of Saudi Arabia who totally denied any knowledge of what took place in their Turkish Consulate. He was with Secretary of State Mike Pompeo...;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052268011900555265
realDonaldTrump;16.10.18 18:22;11159;39913;REGISTER TO http:// Vote.GOP ! #MAGA https:// twitter.com/EricTrump/stat us/1052174007708147714 …;;;#MAGA;1,05E+18;https://twitter.com/realDonaldTrump/status/1052233253040640001
realDonaldTrump;16.10.18 17:26;21815;75897;Is it really possible that Bruce Ohr, whose wife Nellie was paid by Simpson and GPS Fusion for work done on the Fake Dossier, and who was used as a Pawn in this whole SCAM (WITCH HUNT), is still working for the Department of Justice????? Can this really be so?????;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052219253384994816
realDonaldTrump;16.10.18 17:18;11389;42745;“Conflict between Glen Simpson’s testimony to another House Panel about his contact with Justice Department official Bruce Ohr. Ohr was used by Simpson and Steele as a Back Channel to get (FAKE) Dossier to FBI. Simpson pleading Fifth.” Catherine Herridge. Where is Jeff Sessions?;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052217314463100928
realDonaldTrump;16.10.18 17:04;24328;111677;“Federal Judge throws out Stormy Danials lawsuit versus Trump. Trump is entitled to full legal fees.” @FoxNews Great, now I can go after Horseface and her 3rd rate lawyer in the Great State of Texas. She will confirm the letter she signed! She knows nothing about me, a total con!;;#NAME?;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052213711295930368
realDonaldTrump;16.10.18 16:12;20085;82078;Incredible number just out, 7,036,000 job openings. Astonishing - it’s all working! Stock Market up big on tremendous potential of USA. Also, Strong Profits. We are Number One in World, by far!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052200515608690688
realDonaldTrump;16.10.18 15:15;17845;70862;For the record, I have no financial interests in Saudi Arabia (or Russia, for that matter). Any suggestion that I have is just more FAKE NEWS (of which there is plenty)!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052186219696803841
realDonaldTrump;16.10.18 15:08;13802;63285;“8X more new manufacturing jobs now than with Obama.” @FoxNews @cvpayne;;#NAME?;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052184484941049857
realDonaldTrump;16.10.18 15:05;36824;131299;The United States has strongly informed the President of Honduras that if the large Caravan of people heading to the U.S. is not stopped and brought back to Honduras, no more money or aid will be given to Honduras, effective immediately!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052183647552491521
realDonaldTrump;16.10.18 14:55;11871;48840;“Op-Ed praises Trump Administrations efforts at the Border.” @FoxNews The Washington Examiner States, “Finally, the government has taken steps to stop releasing unaccompanied minors to criminals and traffickers.” This was done by the Obama Administration!;;#NAME?;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052181272137801728
realDonaldTrump;16.10.18 14:24;25676;111796;Thank you to the Cherokee Nation for revealing that Elizabeth Warren, sometimes referred to as Pocahontas, is a complete and total Fraud!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052173526919196672
realDonaldTrump;16.10.18 14:16;19739;83836;Now that her claims of being of Indian heritage have turned out to be a scam and a lie, Elizabeth Warren should apologize for perpetrating this fraud against the American Public. Harvard called her “a person of color” (amazing con), and would not have taken her otherwise!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052171444082360320
realDonaldTrump;16.10.18 14:06;24275;111275;Pocahontas (the bad version), sometimes referred to as Elizabeth Warren, is getting slammed. She took a bogus DNA test and it showed that she may be 1/1024, far less than the average American. Now Cherokee Nation denies her, “DNA test is useless.” Even they don’t want her. Phony!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052168909665824769
realDonaldTrump;16.10.18 02:26;16677;78606;TOGETHER, WE WILL PREVAIL! pic.twitter.com/C1TLMVkDmt;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051992718807830529
realDonaldTrump;16.10.18 01:51;17947;70086;Open enrollment starts today on lower-priced Medicare Advantage plans so loved by our great seniors. Crazy Bernie and his band of Congressional Dems will outlaw these plans. Disaster!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051984061860904960
realDonaldTrump;15.10.18 17:45;11447;65957;Just arrived in Florida. Also thinking about our GREAT Alabama farmers and our many friends in North and South Carolina today. We are with you!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051861686842474496
realDonaldTrump;15.10.18 15:48;8185;59320;On our way to Florida and Georgia!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051832118165139458
realDonaldTrump;15.10.18 14:37;18755;76735;Just spoke to the King of Saudi Arabia who denies any knowledge of whatever may have happened “to our Saudi Arabian citizen.” He said that they are working closely with Turkey to find answer. I am immediately sending our Secretary of State to meet with King!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051814214212485120
realDonaldTrump;15.10.18 14:25;10376;57367;Will be leaving for Florida and Georgia with the First Lady to tour the hurricane damage and visit with FEMA, First Responders and Law Enforcement. Maximum effort is taking place, everyone is working very hard. Worst hit in 50 years!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051811228362919938
realDonaldTrump;15.10.18 14:11;25327;109235;The crowds at my Rallies are far bigger than they have ever been before, including the 2016 election. Never an empty seat in these large venues, many thousands of people watching screens outside. Enthusiasm & Spirit is through the roof. SOMETHING BIG IS HAPPENING - WATCH!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051807774894624768
realDonaldTrump;15.10.18 13:46;23657;92294;“The only way to shut down the Democrats new Mob Rule strategy is to stop them cold at the Ballot Box. The fight for America’s future is never over!” Ben Shapiro;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051801524857384960
realDonaldTrump;14.10.18 21:54;16504;71661;Thank you to NBC for the correction! https:// twitter.com/NBCNews/status /1051523821642113025 …;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051561865061502977
realDonaldTrump;14.10.18 21:39;10629;65929;I will be interviewed on “60 Minutes” tonight at 7:00 P.M., after NFL game. Enjoy!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051558072433463297
realDonaldTrump;14.10.18 16:02;9080;65266;Princess Eugenie of York was a truly beautiful bride yesterday. She has been through so much, and has come out a total winner!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051473226109513728
realDonaldTrump;14.10.18 15:56;27278;108390;NBC News has totally and purposely changed the point and meaning of my story about General Robert E Lee and General Ulysses Grant. Was actually a shoutout to warrior Grant and the great state in which he was born. As usual, dishonest reporting. Even mainstream media embarrassed!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051471737068670977
realDonaldTrump;14.10.18 05:53;17828;92124;Congratulations to Tucker Carlson on the great success of his book, “Ship of Fools.” It just went to NUMBER ONE!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051319975795933184
realDonaldTrump;14.10.18 05:42;14987;80996;Big day! Pastor Andrew Brunson, who could have spent 35 years in a Turkish prison, was returned safely home to his family today. Met in Oval Office, great people! Then off to Kentucky for a Rally for Congressman Andy Barr. Tremendous crowd & spirit! Just returned to White House.;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051317348496490496
realDonaldTrump;14.10.18 03:16;11222;51328;Thank you Kentucky! #MAGA https://www. facebook.com/DonaldTrump/vi deos/168098567454153/ … pic.twitter.com/xwsa1S2dIU;;;#MAGA;1,05E+18;https://twitter.com/realDonaldTrump/status/1051280606536105984
realDonaldTrump;13.10.18 23:06;8655;42916;On my way to Richmond, Kentucky for a MAKE AMERICA GREAT AGAIN rally at 7:00pmE. The crowds are once again, massive. See everyone in a couple of hours! #MAGA https://www. donaldjtrump.com/rallies/ky-oct -2018/?utm_medium=web&utm_source=djt_web&utm_content=rally_list … pic.twitter.com/d0VBFeePLk;;;#MAGA;1,05E+18;https://twitter.com/realDonaldTrump/status/1051217592554323973
realDonaldTrump;13.10.18 22:48;17591;80011;WELCOME HOME PASTOR ANDREW BRUNSON! pic.twitter.com/HijeAGU1gy;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051213021115285504
realDonaldTrump;13.10.18 22:42;10139;46799;pic.twitter.com/uIaENHQoPK;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051211563946975233
realDonaldTrump;13.10.18 19:52;13975;66474;Heading to the Great State of Kentucky - Big Rally for Congressman Andy Barr - Fantastic guy, need his vote for MAGA! Strong on Crime, Tax Cuts, Military, Vets & 2nd A. His opponent will NEVER vote for us, only for Pelosi. Andy has my Strongest Endorsement!!! See you in Kentucky.;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051168800324931584
realDonaldTrump;13.10.18 19:43;23451;84214;Highly respected Congressman Keith Rothfus (R) of Pennsylvania is in the fight of his life because the Dems changed the District Map. He must win. Strong on crime, borders, big tax & reg cuts, Military & Vets. Opponent Lamb a Pelosi puppet-weak on crime. BIG ENDORSEMENT FOR KEITH;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051166436029358081
realDonaldTrump;13.10.18 19:03;12981;67508;“From a Turkish prison to the White House in 24 hours.” Kristin Fisher of @FoxNews Very cool!;;#NAME?;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051156386179141632
realDonaldTrump;13.10.18 16:17;21224;92643;There was NO DEAL made with Turkey for the release and return of Pastor Andrew Brunson. I don’t make deals for hostages. There was, however, great appreciation on behalf of the United States, which will lead to good, perhaps great, relations between the United States & Turkey!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051114825391239169
realDonaldTrump;13.10.18 16:06;14767;68903;Pastor Andrew Brunson, released by Turkey, will be with me in the Oval Office at 2:30 P.M. (this afternoon). It will be wonderful to see and meet him. He is a great Christian who has been through such a tough experience. I would like to thank President @RT_Erdogan for his help!;;#NAME?;;1,05E+18;https://twitter.com/realDonaldTrump/status/1051111923788513281
realDonaldTrump;13.10.18 15:31;11030;52583;Happy 243rd Birthday to our GREAT @USNavy ! #243NavyBday pic.twitter.com/m1YtoKSHFw;;#NAME?;#243NavyBday;1,05E+18;https://twitter.com/realDonaldTrump/status/1051103122163204097
realDonaldTrump;13.10.18 02:30;9126;44001;Beautiful MAKE AMERICA GREAT AGAIN rally in Lebanon, Ohio. Thank you! #ICYMI , watch here: https://www. facebook.com/DonaldTrump/vi deos/343599689536670/ … pic.twitter.com/6nsoV8yTx3;;;#ICYMI;1,05E+18;https://twitter.com/realDonaldTrump/status/1050906531162677248
realDonaldTrump;13.10.18 00:14;18902;81051;The GREAT football (and lacrosse) player, Jim Brown outside the West Wing of the @WhiteHouse . He is also a tremendous man and mentor to many young people! pic.twitter.com/yo7MxoGL6C;;#NAME?;;1,05E+18;https://twitter.com/realDonaldTrump/status/1050872423317471232
realDonaldTrump;13.10.18 00:02;8946;41430;pic.twitter.com/HHTwwbuKa2;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1050869299567562752
realDonaldTrump;12.10.18 21:37;7275;35162;Happy #NationalFarmersDay ! With the recent #USMCA our GREAT FARMERS will do better than ever before!! pic.twitter.com/PMS4z2EScY;;;#NationalFarmersDay #USMCA;1,05E+18;https://twitter.com/realDonaldTrump/status/1050832839678353410
realDonaldTrump;12.10.18 21:10;9711;52342;Don’t miss our GREAT @FLOTUS , Melania, on @ABC @ABC2020 tonight at 10pmE. Enjoy!;;#NAME?;;1,05E+18;https://twitter.com/realDonaldTrump/status/1050826148131860480
